0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,target
0.0,0.2949206349206349,0.019285714285714285,0.5,0.0,0.15384615384615385,0.875,0.0014035087719298245,1.0,0.0,0.0,0.0,0.0,0.22,0.11177000000000001,1
1.0,0.3638095238095238,0.11607142857142856,0.5,0.0,0.7692307692307693,0.375,0.3157894736842105,1.0,0.0,0.0,1.0,0.0,0.051000000000000004,0.006390000000000001,1
1.0,0.376984126984127,0.040178571428571425,1.0,1.0,0.23076923076923078,0.875,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.2155,0.0,1
0.0,0.1798412698412698,0.0907142857142857,1.0,1.0,0.0,0.875,0.008771929824561403,1.0,0.0,0.0,1.0,0.0,0.185,0.0,1
1.0,0.4377777777777777,0.0,0.5,0.0,0.07692307692307693,0.0,0.5263157894736842,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.6706349206349206,0.4464285714285714,0.5,0.0,0.6153846153846154,0.375,0.2807017543859649,1.0,0.0,0.0,1.0,0.0,0.012,0.020280000000000003,1
0.0,0.5726984126984126,0.48517857142857146,0.5,0.0,0.6153846153846154,0.375,0.2982456140350877,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.1415873015873016,0.375,0.5,0.0,0.7692307692307693,0.375,0.04684210526315789,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1
1.0,0.2103174603174603,0.05357142857142857,1.0,1.0,0.9230769230769231,0.875,0.013157894736842105,1.0,0.0,0.0,1.0,0.0,0.13,0.010650000000000001,1
1.0,0.17857142857142855,0.4464285714285714,0.5,0.0,0.0,0.875,0.10526315789473684,1.0,0.0,0.0,1.0,1.0,0.01,0.0,1
0.0,0.19571428571428567,0.3094642857142857,0.5,0.0,0.0,0.875,0.04964912280701754,1.0,0.0,0.0,0.0,0.0,0.08,0.0015,1
0.0,0.07412698412698415,0.33035714285714285,0.5,0.0,0.7692307692307693,0.875,0.04245614035087719,1.0,1.0,0.05970149253731343,0.0,0.0,0.03,0.0054,1
1.0,0.10190476190476189,0.29178571428571426,0.5,0.0,0.0,0.875,0.0687719298245614,1.0,1.0,0.208955223880597,0.0,0.0,0.03,0.00158,1
1.0,0.5384126984126983,0.010357142857142856,0.5,0.0,0.07692307692307693,0.0,0.5263157894736842,1.0,1.0,0.29850746268656714,0.0,0.0,0.0,0.15000000000000002,1
0.0,0.11904761904761901,0.08339285714285714,0.5,0.0,0.46153846153846156,0.0,0.017543859649122806,1.0,1.0,0.05970149253731343,0.0,1.0,0.04,0.0,1
0.0,0.10984126984126985,0.10714285714285714,0.5,0.0,0.7692307692307693,0.875,0.005789473684210527,1.0,1.0,0.04477611940298507,0.0,0.0,0.05,6.000000000000001e-05,1
0.0,0.6877777777777777,0.6964285714285714,0.5,0.0,0.07692307692307693,0.875,0.19298245614035087,1.0,1.0,0.1044776119402985,0.0,0.0,0.0,0.030000000000000002,1
0.0,0.13761904761904764,0.20232142857142857,0.5,0.0,0.7692307692307693,0.875,0.09070175438596491,1.0,1.0,0.1044776119402985,0.0,0.0,0.0645,0.03257,1
1.0,0.5555555555555555,0.30357142857142855,0.5,0.0,0.07692307692307693,0.375,0.43859649122807015,1.0,1.0,0.13432835820895522,0.0,0.0,0.0905,0.016550000000000002,1
1.0,0.41666666666666663,0.23214285714285712,0.5,0.0,0.0,0.0,0.12280701754385964,1.0,1.0,0.014925373134328358,0.0,0.0,0.0,0.005,1
1.0,0.42587301587301585,0.17857142857142855,0.5,0.0,0.07692307692307693,0.875,0.17543859649122806,1.0,1.0,0.1044776119402985,0.0,0.0,0.0,0.030650000000000004,1
0.0,0.23682539682539683,0.037142857142857144,0.5,0.0,0.07692307692307693,0.875,0.08771929824561403,1.0,1.0,0.07462686567164178,1.0,0.0,0.15,0.014300000000000002,1
0.0,0.3068253968253968,0.16517857142857142,0.5,0.0,0.7692307692307693,0.375,0.05701754385964912,1.0,1.0,0.029850746268656716,0.0,0.0,0.0,0.0,1
1.0,0.12031746031746027,0.375,0.5,0.0,0.07692307692307693,0.875,0.10526315789473684,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.4484126984126984,0.007321428571428571,0.5,0.0,0.46153846153846156,0.375,0.17982456140350878,1.0,0.0,0.0,0.0,0.0,0.2,0.0,1
1.0,0.4444444444444444,0.03428571428571428,0.5,0.0,1.0,0.875,0.08771929824561403,1.0,0.0,0.0,0.0,0.0,0.255,0.006,1
1.0,0.1415873015873016,0.056607142857142856,1.0,1.0,0.9230769230769231,0.875,0.10824561403508771,1.0,1.0,0.08955223880597014,0.0,0.0,0.04,0.0,1
1.0,0.3293650793650793,0.14428571428571427,1.0,1.0,0.46153846153846156,0.0,0.2982456140350877,1.0,1.0,0.1044776119402985,1.0,0.0,0.0975,0.0,1
1.0,0.23015873015873012,0.18,1.0,1.0,0.07692307692307693,0.0,0.05263157894736842,1.0,1.0,0.11940298507462686,1.0,0.0,0.07200000000000001,7.000000000000001e-05,1
1.0,0.3082539682539682,0.11303571428571428,1.0,1.0,1.0,0.875,0.11105263157894736,1.0,1.0,0.04477611940298507,1.0,0.0,0.19,0.0,1
1.0,0.5463492063492064,0.27232142857142855,0.5,0.0,0.9230769230769231,0.375,0.5438596491228069,1.0,1.0,0.1791044776119403,0.0,0.0,0.0,0.0079,1
1.0,0.21952380952380945,0.07285714285714286,1.0,1.0,0.0,0.875,0.07017543859649122,1.0,1.0,0.04477611940298507,1.0,0.0,0.185,0.005600000000000001,1
1.0,0.1401587301587301,0.35857142857142854,0.5,0.0,1.0,0.875,0.0014035087719298245,1.0,1.0,0.13432835820895522,0.0,0.0,0.03,0.00396,1
0.0,0.16396825396825393,0.017857142857142856,0.5,0.0,0.7692307692307693,0.375,0.043859649122807015,1.0,1.0,0.014925373134328358,0.0,0.0,0.0,0.0067800000000000004,1
0.0,0.4377777777777777,0.03571428571428571,0.5,0.0,0.46153846153846156,0.0,0.07894736842105263,1.0,0.0,0.0,1.0,0.0,0.0,0.003,1
0.0,0.1111111111111111,0.36607142857142855,0.5,0.0,0.7692307692307693,0.875,0.024912280701754382,1.0,1.0,0.029850746268656716,1.0,0.0,0.0245,0.0,1
1.0,0.3584126984126984,0.07589285714285714,1.0,1.0,0.9230769230769231,0.875,0.0029824561403508773,1.0,1.0,0.014925373134328358,0.0,0.0,0.025,0.01187,1
0.0,0.3439682539682539,0.42857142857142855,0.5,0.0,0.7692307692307693,0.375,0.49122807017543857,1.0,1.0,0.11940298507462686,0.0,0.0,0.0,0.0659,1
1.0,0.23682539682539683,0.33339285714285716,0.5,0.0,0.7692307692307693,0.375,0.1987719298245614,1.0,1.0,0.08955223880597014,0.0,0.0,0.1905,0.00168,1
1.0,0.33999999999999997,0.08928571428571427,0.5,0.0,0.6153846153846154,0.875,0.15789473684210525,1.0,1.0,0.1044776119402985,0.0,0.0,0.075,0.012700000000000001,1
1.0,0.4087301587301587,0.15178571428571427,0.5,0.0,0.07692307692307693,0.0,0.22807017543859648,1.0,1.0,0.23880597014925373,0.0,0.0,0.0585,0.012100000000000001,1
1.0,0.40603174603174597,0.20982142857142855,0.5,0.0,0.15384615384615385,0.375,0.3508771929824561,1.0,1.0,0.208955223880597,1.0,0.0,0.1995,0.0,1
1.0,0.16793650793650788,0.23660714285714285,1.0,1.0,0.23076923076923078,0.875,0.19298245614035087,1.0,0.0,0.0,1.0,1.0,0.05,0.0,1
1.0,0.7353968253968253,0.5178571428571428,0.5,0.0,0.38461538461538464,0.25,0.631578947368421,1.0,1.0,0.22388059701492538,1.0,0.0,0.0,0.01,1
1.0,0.14809523809523806,0.4107142857142857,0.5,0.0,0.46153846153846156,0.875,0.12280701754385964,1.0,1.0,0.13432835820895522,0.0,0.0,0.028,0.00742,1
1.0,0.20507936507936508,0.09678571428571428,1.0,1.0,0.15384615384615385,0.875,0.18421052631578946,1.0,1.0,0.014925373134328358,0.0,0.0,0.1055,0.0,1
1.0,0.5463492063492064,0.125,0.5,0.0,0.0,0.875,0.12280701754385964,1.0,0.0,0.0,0.0,1.0,0.115,0.0,1
1.0,0.4352380952380952,0.14428571428571427,0.5,0.0,0.15384615384615385,0.375,0.24561403508771928,1.0,1.0,0.11940298507462686,0.0,0.0,0.16,0.0,1
1.0,0.6693650793650794,0.4107142857142857,0.5,0.0,0.38461538461538464,0.25,0.17543859649122806,1.0,1.0,0.07462686567164178,0.0,0.0,0.0,0.08851,1
1.0,0.6376190476190476,0.34375,0.5,0.0,0.3076923076923077,0.875,0.3040350877192982,1.0,1.0,0.07462686567164178,0.0,0.0,0.0,0.0,1
0.0,0.08206349206349206,0.33035714285714285,1.0,1.0,0.07692307692307693,0.875,0.03508771929824561,1.0,1.0,0.05970149253731343,1.0,0.0,0.04,0.005,1
0.0,0.5766666666666665,0.4478571428571428,0.5,0.0,0.0,0.875,0.08035087719298245,1.0,1.0,0.04477611940298507,1.0,0.0,0.078,0.0,1
1.0,0.8201587301587302,0.39285714285714285,0.5,0.0,0.3076923076923077,1.0,0.7017543859649122,1.0,1.0,0.1044776119402985,1.0,0.0,0.011,0.0,1
0.0,0.06079365079365073,0.3214285714285714,0.5,0.0,0.0,0.875,0.04824561403508772,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.08063492063492061,0.3407142857142857,0.5,0.0,0.0,0.875,0.0029824561403508773,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1
0.0,0.38095238095238093,0.19642857142857142,0.5,0.0,0.7692307692307693,0.875,0.0043859649122807015,1.0,0.0,0.0,1.0,0.0,0.114,0.0,1
1.0,0.15079365079365076,0.14285714285714285,0.5,0.0,0.07692307692307693,0.0,0.008771929824561403,1.0,0.0,0.0,1.0,0.0,0.08,0.0,1
1.0,0.0687301587301587,0.19642857142857142,0.5,0.0,0.6153846153846154,0.875,0.017543859649122806,1.0,0.0,0.0,0.0,0.0,0.04,0.0,1
0.0,0.13888888888888884,0.30214285714285716,1.0,1.0,1.0,0.875,0.0863157894736842,0.0,0.0,0.0,0.0,0.0,0.082,0.0,1
1.0,0.09396825396825398,0.013392857142857142,0.5,0.0,0.7692307692307693,0.875,0.07017543859649122,1.0,1.0,0.029850746268656716,1.0,0.0,0.04,0.0,1
1.0,0.13222222222222219,0.39285714285714285,0.5,0.0,0.15384615384615385,0.875,0.023333333333333334,1.0,0.0,0.0,0.0,0.0,0.05,0.0,1
1.0,0.18126984126984125,0.125,0.5,0.0,0.15384615384615385,0.875,0.021929824561403508,1.0,1.0,0.1044776119402985,0.0,0.0,0.0,0.07059,1
0.0,0.5344444444444444,0.10714285714285714,0.5,0.0,1.0,0.875,0.48684210526315785,1.0,1.0,0.029850746268656716,1.0,0.0,0.2595,0.017040000000000003,1
1.0,0.3134920634920635,0.0625,0.5,0.0,1.0,0.375,0.15789473684210525,1.0,1.0,0.05970149253731343,1.0,0.0,0.1265,0.008570000000000001,1
1.0,0.22095238095238096,0.49107142857142855,0.5,0.0,0.9230769230769231,0.875,0.20175438596491227,1.0,0.0,0.0,1.0,0.0,0.2435,0.005,1
0.0,0.709047619047619,0.75,0.5,0.0,0.46153846153846156,0.0,0.3508771929824561,1.0,1.0,0.19402985074626866,0.0,0.0,0.0,0.067,1
0.0,0.10984126984126985,0.06553571428571428,0.5,0.0,0.7692307692307693,0.875,0.0731578947368421,1.0,1.0,0.07462686567164178,0.0,0.0,0.11,0.025030000000000004,1
1.0,0.19714285714285712,0.008928571428571428,0.5,0.0,0.46153846153846156,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,0.12031746031746027,0.26785714285714285,0.5,0.0,0.0,0.875,0.04964912280701754,1.0,1.0,0.014925373134328358,0.0,0.0,0.04,0.098,1
1.0,0.46158730158730155,0.16517857142857142,0.5,0.0,0.7692307692307693,0.875,0.1607017543859649,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,0.38761904761904764,0.36160714285714285,0.5,0.0,1.0,0.875,0.08771929824561403,1.0,1.0,0.08955223880597014,0.0,0.0,0.26,0.0019600000000000004,1
1.0,0.1071428571428571,0.3571428571428571,1.0,1.0,0.07692307692307693,0.875,0.08771929824561403,1.0,0.0,0.0,0.0,1.0,0.02,0.0,1
1.0,0.5476190476190476,0.8958928571428572,0.5,0.0,0.9230769230769231,0.875,0.06140350877192982,1.0,1.0,0.04477611940298507,0.0,0.0,0.06,0.00014000000000000001,1
1.0,0.23142857142857137,0.17857142857142855,0.5,0.0,0.9230769230769231,0.875,0.38596491228070173,1.0,0.0,0.0,1.0,0.0,0.035,0.0,1
1.0,0.07539682539682535,0.07142857142857142,0.5,0.0,0.46153846153846156,0.875,0.05263157894736842,1.0,1.0,0.029850746268656716,0.0,0.0,0.06,0.003,1
1.0,0.3082539682539682,0.10857142857142857,1.0,1.0,0.07692307692307693,0.375,0.07157894736842105,1.0,1.0,0.014925373134328358,1.0,0.0,0.09,0.18027,1
1.0,0.49603174603174593,0.30357142857142855,0.5,0.0,0.15384615384615385,0.375,0.49122807017543857,1.0,1.0,0.014925373134328358,1.0,0.0,0.044,0.02,1
0.0,0.09396825396825398,0.0075,0.5,0.0,0.7692307692307693,0.375,0.010175438596491226,1.0,1.0,0.16417910447761194,0.0,0.0,0.04,0.00099,1
1.0,0.12825396825396823,0.39285714285714285,0.5,0.0,1.0,0.875,0.010175438596491226,1.0,1.0,0.08955223880597014,0.0,0.0,0.0605,0.0,1
1.0,0.4206349206349206,0.7678571428571428,0.5,0.0,0.3076923076923077,1.0,0.7017543859649122,1.0,1.0,0.16417910447761194,0.0,0.0,0.0,0.012,1
1.0,0.43920634920634916,0.17857142857142855,0.5,0.0,0.7692307692307693,0.375,0.17543859649122806,1.0,1.0,0.08955223880597014,1.0,0.0,0.23500000000000001,0.0,1
0.0,0.06476190476190474,0.39285714285714285,0.5,0.0,1.0,0.375,0.03508771929824561,1.0,1.0,0.16417910447761194,0.0,0.0,0.0,0.030000000000000002,1
1.0,0.1495238095238095,0.39732142857142855,0.5,0.0,1.0,0.375,0.016140350877192983,1.0,1.0,0.014925373134328358,0.0,0.0,0.05,0.0,1
1.0,0.07015873015873014,0.36607142857142855,0.5,0.0,0.07692307692307693,0.375,0.03807017543859649,0.0,0.0,0.0,0.0,0.0,0.16,0.00013000000000000002,0
1.0,0.09920634920634919,0.3944642857142857,0.5,0.0,0.07692307692307693,0.875,0.07017543859649122,0.0,0.0,0.0,1.0,0.0,0.068,0.0,0
1.0,0.09920634920634919,0.0,0.5,0.0,0.23076923076923078,0.875,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.07200000000000001,0.0,0
0.0,0.1111111111111111,0.3407142857142857,0.5,0.0,0.46153846153846156,0.875,0.0014035087719298245,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0
0.0,0.17063492063492058,0.0625,1.0,1.0,0.07692307692307693,0.875,0.005789473684210527,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0
1.0,0.3015873015873015,0.08339285714285714,0.5,0.0,0.23076923076923078,0.375,0.20175438596491227,0.0,0.0,0.0,1.0,0.0,0.146,0.0,0
0.0,0.6098412698412699,0.0,1.0,1.0,0.38461538461538464,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.5463492063492064,0.047678571428571424,0.5,0.0,0.46153846153846156,0.75,0.011754385964912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0012000000000000001,0
0.0,0.1058730158730159,0.375,1.0,1.0,1.0,0.375,0.0,0.0,0.0,0.0,1.0,0.0,0.077,0.00032,0
1.0,0.5873015873015872,0.02089285714285714,0.5,0.0,0.38461538461538464,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0725,0.0,0
1.0,0.052857142857142825,0.0030357142857142857,1.0,1.0,0.07692307692307693,0.875,0.0014035087719298245,0.0,0.0,0.0,0.0,0.0,0.07,0.007220000000000001,0
1.0,0.07269841269841265,0.04321428571428571,1.0,1.0,0.3076923076923077,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0
0.0,0.28968253968253965,0.21428571428571427,0.5,0.0,0.23076923076923078,0.875,0.043859649122807015,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0
1.0,0.7288888888888888,0.055,0.5,0.0,0.7692307692307693,0.875,0.0043859649122807015,1.0,0.0,0.0,1.0,0.0,0.13,0.0,1
1.0,0.06746031746031744,0.005892857142857142,0.5,0.0,0.7692307692307693,0.625,0.007368421052631578,0.0,0.0,0.0,0.0,0.0,0.1,0.0004,1
1.0,0.2949206349206349,0.08928571428571427,0.5,0.0,0.07692307692307693,0.875,0.043859649122807015,0.0,0.0,0.0,1.0,0.0,0.14,0.0,0
1.0,0.0687301587301587,0.24107142857142855,1.0,1.0,0.6923076923076923,0.875,0.0014035087719298245,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0
1.0,0.38888888888888884,0.36160714285714285,1.0,1.0,0.6153846153846154,0.875,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0
1.0,0.26857142857142857,0.08928571428571427,0.5,0.0,0.15384615384615385,0.375,0.07894736842105263,0.0,0.0,0.0,1.0,1.0,0.17,0.0,0
1.0,0.0766666666666666,0.2039285714285714,0.5,0.0,0.23076923076923078,0.875,0.018947368421052633,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0
0.0,0.08603174603174601,0.19339285714285714,0.5,0.0,0.46153846153846156,0.375,0.010175438596491226,0.0,0.0,0.0,0.0,0.0,0.04,0.0048400000000000006,0
0.0,0.07015873015873014,0.3571428571428571,1.0,1.0,0.7692307692307693,0.375,0.005789473684210527,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0
1.0,0.03968253968253965,0.029821428571428568,0.5,0.0,0.6923076923076923,0.875,0.0029824561403508773,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0
1.0,0.11777777777777776,0.03125,1.0,1.0,0.07692307692307693,0.375,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.14,0.00204,0
1.0,0.16142857142857142,0.02089285714285714,1.0,1.0,0.15384615384615385,0.375,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.12,1e-05,0
1.0,0.062222222222222234,0.15928571428571428,0.5,0.0,0.07692307692307693,0.875,0.008771929824561403,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0
0.0,0.04365079365079361,0.04464285714285714,0.5,0.0,0.7692307692307693,0.875,0.008771929824561403,0.0,1.0,0.014925373134328358,0.0,0.0,0.054,0.0009800000000000002,0
1.0,0.15079365079365076,0.4508928571428571,0.5,0.0,0.07692307692307693,0.875,0.0043859649122807015,0.0,1.0,0.029850746268656716,0.0,0.0,0.0,0.05552000000000001,0
1.0,0.06079365079365073,0.3571428571428571,0.5,0.0,0.9230769230769231,0.375,0.005789473684210527,0.0,1.0,0.014925373134328358,0.0,0.0,0.06,1e-05,0
1.0,0.25,0.020714285714285713,0.5,0.0,0.9230769230769231,0.875,0.010175438596491226,0.0,1.0,0.014925373134328358,0.0,0.0,0.17,0.028030000000000003,0
1.0,0.08063492063492061,0.01482142857142857,1.0,1.0,0.07692307692307693,0.875,0.005789473684210527,0.0,1.0,0.014925373134328358,0.0,0.0,0.1,1e-05,0
0.0,0.12698412698412698,0.0625,1.0,1.0,0.5384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0
1.0,0.1468253968253968,0.026785714285714284,0.5,0.0,0.6923076923076923,0.875,0.017543859649122806,0.0,0.0,0.0,1.0,1.0,0.16,0.0,0
0.0,0.0714285714285714,0.3571428571428571,0.5,0.0,0.9230769230769231,0.875,0.03508771929824561,0.0,1.0,0.014925373134328358,0.0,0.0,0.06,1e-05,0
1.0,0.18523809523809526,0.019285714285714285,0.5,0.0,0.9230769230769231,0.875,0.005789473684210527,0.0,1.0,0.014925373134328358,0.0,0.0,0.136,0.00444,0
1.0,0.3492063492063492,0.08625,0.5,0.0,0.9230769230769231,0.875,0.0043859649122807015,0.0,1.0,0.029850746268656716,0.0,0.0,0.11,1e-05,0
0.0,0.03698412698412695,0.011964285714285714,0.5,0.0,0.38461538461538464,0.25,0.0,0.0,1.0,0.014925373134328358,0.0,0.0,0.08,0.00126,0
0.0,0.28841269841269845,0.11160714285714285,0.5,0.0,0.38461538461538464,0.25,0.10666666666666666,0.0,1.0,0.029850746268656716,1.0,0.0,0.1,4e-05,0
1.0,0.8796825396825397,0.3214285714285714,0.5,0.0,0.38461538461538464,0.25,0.14035087719298245,0.0,1.0,0.014925373134328358,0.0,0.0,0.035,6.000000000000001e-05,0
1.0,0.30428571428571427,0.08928571428571427,0.5,0.0,0.0,0.875,0.06140350877192982,0.0,1.0,0.029850746268656716,1.0,0.0,0.36,0.0,0
1.0,0.04095238095238091,0.09821428571428571,0.5,0.0,0.0,0.875,0.023333333333333334,0.0,1.0,0.014925373134328358,0.0,0.0,0.04,0.00021,0
1.0,0.13365079365079363,0.43303571428571425,0.5,0.0,0.07692307692307693,0.875,0.11701754385964912,0.0,1.0,0.029850746268656716,1.0,0.0,0.09,0.0017300000000000002,0
0.0,0.6957142857142856,0.07142857142857142,0.5,0.0,0.38461538461538464,0.25,0.22807017543859648,0.0,1.0,0.014925373134328358,0.0,0.0,0.0,0.0001,0
1.0,0.0714285714285714,0.005892857142857142,0.5,0.0,0.23076923076923078,0.875,0.008771929824561403,0.0,0.0,0.0,1.0,1.0,0.14,0.0,0
1.0,0.1534920634920635,0.03571428571428571,0.5,0.0,0.07692307692307693,0.875,0.017543859649122806,0.0,0.0,0.0,1.0,1.0,0.14,0.0,0
0.0,0.034444444444444444,0.10267857142857142,0.5,0.0,0.7692307692307693,0.875,0.0029824561403508773,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0
0.0,0.1746031746031746,0.48803571428571424,0.5,0.0,0.7692307692307693,0.375,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.14,1e-05,0
1.0,0.5555555555555555,0.9405357142857143,1.0,1.0,0.38461538461538464,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.15476190476190477,0.09821428571428571,0.5,0.0,0.38461538461538464,0.25,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.08,0.00025,0
1.0,0.0766666666666666,0.36749999999999994,0.5,0.0,0.38461538461538464,0.25,0.014561403508771928,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0
1.0,0.2222222222222222,0.04607142857142857,0.5,0.0,0.6153846153846154,0.375,0.008771929824561403,0.0,0.0,0.0,1.0,1.0,0.07,0.0,0
0.0,0.2857142857142857,0.10714285714285714,1.0,1.0,0.5384615384615385,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0002,0
0.0,0.17587301587301585,0.1607142857142857,0.5,0.0,0.9230769230769231,0.875,0.03508771929824561,0.0,0.0,0.0,1.0,0.0,0.18,6.000000000000001e-05,0
1.0,0.08333333333333331,0.0625,1.0,1.0,0.07692307692307693,0.875,0.0819298245614035,0.0,0.0,0.0,1.0,0.0,0.056,6.000000000000001e-05,0
0.0,0.04095238095238091,0.0075,0.5,0.0,0.0,0.875,0.0043859649122807015,0.0,0.0,0.0,0.0,0.0,0.1,1e-05,0
0.0,0.0766666666666666,0.3571428571428571,0.5,0.0,0.23076923076923078,0.875,0.014561403508771928,0.0,0.0,0.0,0.0,0.0,0.04,0.00042,0
1.0,0.03968253968253965,0.0,1.0,1.0,0.0,0.875,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0
1.0,0.1468253968253968,0.026785714285714284,0.5,0.0,0.6923076923076923,0.875,0.017543859649122806,1.0,0.0,0.0,1.0,1.0,0.16,0.0,0
1.0,0.11777777777777776,0.008928571428571428,1.0,1.0,0.07692307692307693,0.375,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.14,0.00204,0
1.0,0.059523809523809534,0.7857142857142857,0.0,0.5,0.38461538461538464,0.75,0.0,0.0,0.0,0.0,1.0,0.5,0.225,1.0,1
1.0,0.08603174603174601,0.0,1.0,1.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,1e-05,1
1.0,0.365079365079365,0.004464285714285714,1.0,1.0,0.07692307692307693,0.875,0.05263157894736842,0.0,0.0,0.0,1.0,0.0,0.116,0.0011300000000000001,1
1.0,0.11904761904761901,0.05357142857142857,0.5,0.0,0.9230769230769231,0.875,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.075,8e-05,1
0.0,0.0687301587301587,0.013392857142857142,0.0,0.5,0.15384615384615385,0.25,0.3508771929824561,0.0,0.0,0.0,1.0,1.0,0.15,0.0,1
0.0,0.31619047619047613,0.013392857142857142,0.5,0.0,0.15384615384615385,0.875,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.15,0.00044,1
1.0,0.5528571428571428,0.007321428571428571,1.0,1.0,0.6153846153846154,0.875,0.008771929824561403,1.0,1.0,0.16417910447761194,0.0,0.0,0.19,0.02732,1
1.0,0.31619047619047613,0.04464285714285714,0.5,0.0,0.9230769230769231,0.875,0.04087719298245614,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0
0.0,0.25,0.03875,1.0,1.0,1.0,0.875,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.14,0.00013000000000000002,0
1.0,0.2606349206349206,0.03875,1.0,1.0,0.07692307692307693,0.875,0.0014035087719298245,0.0,0.0,0.0,0.0,0.0,0.085,0.0017900000000000001,0
1.0,0.33460317460317457,0.08928571428571427,1.0,1.0,0.9230769230769231,0.875,0.10526315789473684,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0
0.0,0.30952380952380953,0.08928571428571427,1.0,1.0,0.07692307692307693,0.875,0.08771929824561403,0.0,0.0,0.0,1.0,0.0,0.0,2e-05,0
1.0,0.3226984126984126,0.08928571428571427,0.5,0.0,0.07692307692307693,0.875,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.23,0.00016,0
0.0,0.1825396825396825,0.4464285714285714,0.5,0.0,0.23076923076923078,0.875,0.03508771929824561,0.0,0.0,0.0,1.0,0.0,0.09,0.010620000000000001,0
1.0,0.33333333333333326,0.08928571428571427,0.5,0.0,0.15384615384615385,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.17400000000000002,0.0,0
1.0,0.22095238095238096,0.026785714285714284,0.5,0.0,0.7692307692307693,0.375,0.005789473684210527,0.0,0.0,0.0,1.0,0.0,0.11,0.00251,0
1.0,0.5330158730158729,0.23214285714285712,0.5,0.0,0.07692307692307693,0.875,0.03508771929824561,0.0,0.0,0.0,1.0,0.0,0.0,0.0022800000000000003,0
0.0,0.33460317460317457,0.04464285714285714,1.0,1.0,0.46153846153846156,0.375,0.017543859649122806,0.0,0.0,0.0,1.0,0.0,0.08,0.0,0
0.0,0.30952380952380953,0.10714285714285714,1.0,1.0,0.0,0.875,0.07017543859649122,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0
1.0,0.22619047619047616,0.10714285714285714,0.5,0.0,0.9230769230769231,0.875,0.02631578947368421,0.0,0.0,0.0,1.0,0.0,0.15,0.00067,0
0.0,0.402063492063492,0.14285714285714285,0.5,0.0,0.07692307692307693,0.875,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0
1.0,0.46031746031746024,0.14589285714285713,0.5,0.0,0.0,0.875,0.0014035087719298245,0.0,0.0,0.0,0.0,0.0,0.054,0.001,0
1.0,0.20904761904761904,0.08035714285714285,0.5,0.0,0.46153846153846156,0.0,0.017543859649122806,0.0,0.0,0.0,1.0,0.0,0.32,0.04,0
1.0,0.31746031746031744,0.09821428571428571,0.5,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0
