@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.52418, 0.25231, 0.52418, 0.25, 0.52224, 0.25, 0.52224, 0.24537, 0.52224, 0.24306, 0.51838, 0.24074, 0.51451, 0.23611, 0.50097, 0.22454, 0.47776, 0.21759, 0.45261, 0.2037, 0.42166, 0.2037, 0.39072, 0.20833, 0.35783, 0.21759, 0.32302, 0.23148, 0.29014, 0.24537, 0.25532, 0.27315, 0.22244, 0.29861, 0.19149, 0.33102, 0.17795, 0.35417, 0.17408, 0.3588, 0.17021, 0.37963, 0.17215, 0.38194, 0.17988, 0.42593, 0.18569, 0.45602, 0.19342, 0.44444, 0.19923, 0.48148, 0.20309, 0.52083, 0.23017, 0.56481, 0.24952, 0.6088, 0.28433, 0.64583, 0.30948, 0.68519, 0.34429, 0.71991, 0.37911, 0.75231, 0.42166, 0.77778, 0.46809, 0.80093, 0.51257, 0.82176, 0.55513, 0.83796, 0.59188, 0.84954, 0.63056, 0.85417, 0.66925, 0.84722, 0.70986, 0.8287, 0.74662, 0.80324, 0.78723, 0.77778, 0.82012, 0.74537, 0.84333, 0.71296, 6
0.77563, 0.59954, 0.77563, 0.59954, 0.77563, 0.60185, 0.77563, 0.60185, 0.77563, 0.60185, 0.77756, 0.60417, 0.77563, 0.60417, 0.77563, 0.60185, 0.77563, 0.60417, 0.77563, 0.60185, 0.77563, 0.60417, 0.77563, 0.60417, 0.77563, 0.60185, 0.77369, 0.60185, 0.77369, 0.60185, 0.77176, 0.60185, 0.76789, 0.60185, 0.76209, 0.60185, 0.75242, 0.59954, 0.74275, 0.60185, 0.72921, 0.59954, 0.71567, 0.59954, 0.70406, 0.59954, 0.68859, 0.60185, 0.67505, 0.60185, 0.65957, 0.60185, 0.64023, 0.59954, 0.62282, 0.59722, 0.60155, 0.59722, 0.58221, 0.59722, 0.5648, 0.59722, 0.54545, 0.59722, 0.52611, 0.59491, 0.5087, 0.59491, 0.48936, 0.59954, 0.47002, 0.59954, 0.45261, 0.59954, 0.43714, 0.60417, 0.41973, 0.61111, 0.40232, 0.61111, 0.38298, 0.61574, 0.36557, 0.61343, 0.3501, 0.61343, 0.33656, 0.61111, 0.32689, 0.60417, 7
0.78917, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.79304, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.7911, 0.59028, 0.78917, 0.59028, 0.78143, 0.59259, 0.77176, 0.59722, 0.76209, 0.59722, 0.75048, 0.59722, 0.73694, 0.59722, 0.71954, 0.59722, 0.70406, 0.59722, 0.68472, 0.59722, 0.66925, 0.59722, 0.65184, 0.59722, 0.6325, 0.59722, 0.61509, 0.59722, 0.59574, 0.59491, 0.5764, 0.59491, 0.55513, 0.59722, 0.53578, 0.59722, 0.51838, 0.59954, 0.4971, 0.59722, 0.47776, 0.59491, 0.45261, 0.59491, 0.4294, 0.59259, 0.40619, 0.59259, 0.38491, 0.58565, 0.3617, 0.58565, 0.34429, 0.57407, 0.32302, 0.56944, 0.30174, 0.56713, 0.28627, 0.5625, 0.26886, 0.56481, 0.25532, 0.56481, 0.23791, 0.56481, 0.2205, 0.56944, 0.20503, 0.57407, 0.19149, 0.57176, 0.18569, 0.57407, 0.18956, 0.57639, 0.19149, 0.56944, 7
0.78337, 0.56713, 0.78337, 0.56713, 0.7853, 0.56944, 0.7853, 0.56713, 0.78723, 0.56481, 0.78723, 0.56481, 0.78917, 0.5625, 0.79304, 0.56019, 0.7911, 0.5625, 0.78143, 0.56713, 0.76789, 0.57176, 0.75048, 0.57407, 0.73501, 0.5787, 0.7234, 0.5787, 0.7118, 0.58333, 0.70019, 0.58565, 0.68279, 0.58796, 0.66925, 0.58796, 0.65377, 0.58796, 0.6383, 0.58796, 0.62282, 0.59028, 0.60735, 0.59259, 0.58801, 0.59259, 0.5706, 0.59722, 0.55319, 0.59954, 0.53772, 0.60185, 0.52031, 0.60417, 0.50097, 0.60417, 0.47969, 0.6088, 0.45455, 0.6088, 0.43327, 0.61111, 0.41393, 0.6088, 0.39652, 0.60648, 0.37331, 0.6088, 0.35397, 0.60648, 0.32882, 0.60417, 0.30561, 0.60185, 0.2824, 0.60648, 0.25919, 0.61343, 0.23211, 0.62037, 0.20696, 0.625, 0.18762, 0.62731, 0.17795, 0.62963, 0.17602, 0.62963, 0.17795, 0.62731, 7
0.80851, 0.53241, 0.80658, 0.53472, 0.80658, 0.53472, 0.80271, 0.53241, 0.80077, 0.53472, 0.79691, 0.53472, 0.79304, 0.53472, 0.78917, 0.53241, 0.7853, 0.53241, 0.77756, 0.53009, 0.77369, 0.53009, 0.76596, 0.53009, 0.75629, 0.53009, 0.74662, 0.52778, 0.73308, 0.52778, 0.72147, 0.52546, 0.70793, 0.52315, 0.69246, 0.52315, 0.67892, 0.52315, 0.66344, 0.52315, 0.6499, 0.52083, 0.63636, 0.51852, 0.62089, 0.51852, 0.60542, 0.51852, 0.58994, 0.51852, 0.57447, 0.51852, 0.55899, 0.51852, 0.54352, 0.51852, 0.52805, 0.51852, 0.51257, 0.52083, 0.4971, 0.52315, 0.48162, 0.52546, 0.46615, 0.52778, 0.44874, 0.52546, 0.43133, 0.52546, 0.41586, 0.52546, 0.39652, 0.52315, 0.37911, 0.51852, 0.36364, 0.5162, 0.34623, 0.51157, 0.32882, 0.50694, 0.31335, 0.50463, 0.294, 0.50231, 0.27853, 0.49769, 0.26499, 0.49537, 7
0.50677, 0.64583, 0.50677, 0.6412, 0.50484, 0.64815, 0.50677, 0.64583, 0.50677, 0.64352, 0.50677, 0.64583, 0.50677, 0.64352, 0.50484, 0.64352, 0.5029, 0.64583, 0.4971, 0.64583, 0.4971, 0.6412, 0.4913, 0.64583, 0.48356, 0.64583, 0.47969, 0.64815, 0.47195, 0.64352, 0.46035, 0.64352, 0.45261, 0.6412, 0.43714, 0.6412, 0.42553, 0.63194, 0.41393, 0.62731, 0.40039, 0.625, 0.38878, 0.62037, 0.37524, 0.61574, 0.36364, 0.61343, 0.34816, 0.61343, 0.33269, 0.61111, 0.32108, 0.60648, 0.30561, 0.60185, 0.29014, 0.59722, 0.2766, 0.59259, 0.26306, 0.59259, 0.24758, 0.59028, 0.23404, 0.58565, 0.21857, 0.58565, 0.20116, 0.58565, 0.18762, 0.58796, 0.17215, 0.59028, 0.15861, 0.59028, 0.14507, 0.59028, 0.13733, 0.58796, 0.12573, 0.59028, 0.11412, 0.59028, 0.10445, 0.59259, 0.094778, 0.59028, 0.090909, 0.58565, 7
0.58414, 0.78241, 0.58414, 0.78241, 0.58414, 0.78241, 0.58414, 0.78241, 0.58607, 0.78241, 0.58607, 0.78009, 0.58994, 0.77083, 0.59768, 0.76157, 0.60155, 0.75, 0.60155, 0.73611, 0.58414, 0.72685, 0.58221, 0.71065, 0.58221, 0.69444, 0.58994, 0.67593, 0.59574, 0.65509, 0.59961, 0.63426, 0.60155, 0.61343, 0.60348, 0.59722, 0.60348, 0.58102, 0.59961, 0.56713, 0.59768, 0.55324, 0.59574, 0.53935, 0.59188, 0.52546, 0.58607, 0.50926, 0.58607, 0.49074, 0.58607, 0.46991, 0.58801, 0.45139, 0.59188, 0.42593, 0.59381, 0.40509, 0.59381, 0.38426, 0.59188, 0.36343, 0.59188, 0.34491, 0.59188, 0.32176, 0.59188, 0.30093, 0.58994, 0.28009, 0.58801, 0.25694, 0.58801, 0.23611, 0.59188, 0.21759, 0.59574, 0.19676, 0.59574, 0.17593, 0.59768, 0.15741, 0.59574, 0.14815, 0.59188, 0.14815, 0.59188, 0.15278, 0.59188, 0.15046, 8
0.67311, 0.77315, 0.67311, 0.77315, 0.67505, 0.77315, 0.67505, 0.77315, 0.67311, 0.77315, 0.67311, 0.77315, 0.67505, 0.77315, 0.67698, 0.76852, 0.67892, 0.76389, 0.68085, 0.75463, 0.68472, 0.74074, 0.67118, 0.7338, 0.66344, 0.72222, 0.66151, 0.70602, 0.66151, 0.69213, 0.66538, 0.68056, 0.66538, 0.66898, 0.66538, 0.65509, 0.66731, 0.6412, 0.66731, 0.625, 0.66925, 0.61111, 0.66925, 0.59954, 0.66731, 0.58102, 0.66538, 0.56713, 0.66151, 0.55093, 0.66151, 0.53472, 0.66151, 0.51852, 0.66151, 0.50463, 0.66151, 0.48611, 0.66344, 0.46759, 0.66925, 0.44213, 0.67311, 0.42361, 0.67698, 0.39815, 0.68085, 0.37963, 0.68279, 0.3588, 0.68279, 0.33796, 0.68279, 0.32639, 0.68085, 0.30556, 0.67698, 0.28472, 0.67505, 0.26852, 0.67118, 0.25, 0.66925, 0.2338, 0.66731, 0.21759, 0.66731, 0.20139, 0.66344, 0.18519, 8
0.5648, 0.75463, 0.5648, 0.75231, 0.56673, 0.75231, 0.56673, 0.75, 0.5648, 0.75231, 0.56867, 0.74769, 0.56673, 0.74769, 0.5648, 0.74769, 0.56673, 0.74306, 0.56673, 0.73843, 0.5648, 0.7338, 0.56286, 0.72685, 0.55706, 0.72685, 0.55513, 0.73148, 0.55706, 0.72685, 0.55513, 0.71759, 0.55126, 0.70833, 0.54739, 0.70139, 0.54352, 0.68981, 0.53772, 0.6875, 0.53385, 0.67824, 0.52998, 0.66435, 0.52805, 0.64815, 0.52611, 0.62963, 0.52224, 0.61343, 0.51838, 0.59722, 0.51451, 0.58102, 0.51257, 0.56713, 0.51064, 0.55093, 0.50677, 0.53472, 0.5029, 0.52315, 0.50097, 0.50926, 0.4971, 0.49306, 0.4971, 0.47454, 0.49323, 0.46065, 0.4913, 0.44676, 0.48743, 0.43287, 0.48549, 0.41898, 0.48549, 0.40509, 0.48356, 0.3912, 0.48162, 0.37731, 0.48162, 0.36574, 0.47969, 0.34954, 0.47969, 0.33796, 0.47969, 0.32639, 8
0.40426, 0.83333, 0.40426, 0.83333, 0.40426, 0.83333, 0.40426, 0.83333, 0.40619, 0.83102, 0.40619, 0.83102, 0.40619, 0.83102, 0.40619, 0.83102, 0.40426, 0.83102, 0.40426, 0.83102, 0.40426, 0.83102, 0.40426, 0.83102, 0.40426, 0.83102, 0.40426, 0.8287, 0.40426, 0.82639, 0.40426, 0.82407, 0.40426, 0.81944, 0.40619, 0.81713, 0.40426, 0.81019, 0.40039, 0.80324, 0.40039, 0.79398, 0.40039, 0.78472, 0.39652, 0.77546, 0.39652, 0.76157, 0.39458, 0.75, 0.39265, 0.73611, 0.39072, 0.72222, 0.38878, 0.70833, 0.37911, 0.69907, 0.37331, 0.68287, 0.36364, 0.67361, 0.35783, 0.66204, 0.3501, 0.65046, 0.34429, 0.63889, 0.33849, 0.63194, 0.33075, 0.625, 0.32882, 0.62037, 0.32689, 0.6088, 0.32495, 0.59722, 0.32689, 0.58333, 0.32882, 0.57176, 0.32882, 0.55787, 0.33075, 0.54398, 0.33075, 0.53009, 0.33075, 0.5162, 8
0.69439, 0.39352, 0.69246, 0.39352, 0.69246, 0.39352, 0.69246, 0.3912, 0.69246, 0.39352, 0.69246, 0.3912, 0.69052, 0.38657, 0.69246, 0.38657, 0.69826, 0.38426, 0.69246, 0.38426, 0.68472, 0.37963, 0.68665, 0.38194, 0.68859, 0.37731, 0.68085, 0.37731, 0.68279, 0.37963, 0.68665, 0.37731, 0.67698, 0.37731, 0.67118, 0.37269, 0.67698, 0.375, 0.67892, 0.375, 0.67311, 0.37269, 0.67118, 0.37269, 0.67892, 0.375, 0.67698, 0.375, 0.66731, 0.37037, 0.67118, 0.37269, 0.67698, 0.37269, 0.67118, 0.37269, 0.66344, 0.37037, 0.66925, 0.37037, 0.66731, 0.36574, 0.65957, 0.36574, 0.65764, 0.36806, 0.66731, 0.37269, 0.66538, 0.37037, 0.65571, 0.36574, 0.66344, 0.37037, 0.66925, 0.36806, 0.66151, 0.36806, 0.65764, 0.36574, 0.66731, 0.36806, 0.66538, 0.37037, 0.65571, 0.36574, 0.66151, 0.37037, 0.66344, 0.36574, 9
0.74662, 0.38889, 0.73888, 0.38426, 0.73308, 0.37963, 0.73694, 0.37963, 0.74275, 0.38889, 0.73888, 0.38889, 0.72921, 0.38426, 0.72727, 0.38889, 0.73308, 0.3912, 0.72727, 0.38657, 0.7234, 0.38657, 0.73308, 0.3912, 0.73501, 0.3912, 0.7234, 0.38657, 0.72921, 0.3912, 0.73114, 0.3912, 0.71954, 0.38194, 0.7176, 0.38194, 0.72727, 0.3912, 0.72727, 0.3912, 0.71954, 0.38426, 0.71954, 0.38426, 0.73308, 0.3912, 0.72727, 0.38889, 0.7176, 0.38194, 0.7234, 0.38889, 0.72727, 0.3912, 0.7176, 0.38657, 0.71373, 0.38657, 0.72534, 0.39352, 0.7234, 0.39352, 0.71373, 0.38657, 0.7176, 0.3912, 0.72727, 0.39583, 0.72534, 0.39352, 0.71954, 0.38657, 0.72727, 0.39352, 0.72921, 0.39352, 0.71954, 0.38657, 0.7176, 0.38657, 0.72727, 0.39352, 0.72147, 0.38889, 0.70986, 0.37963, 0.71373, 0.38194, 0.7234, 0.38889, 9
0.71954, 0.39583, 0.71954, 0.39583, 0.71954, 0.39352, 0.71954, 0.39583, 0.71954, 0.39352, 0.71954, 0.39352, 0.71954, 0.39583, 0.72147, 0.39583, 0.71954, 0.39583, 0.71954, 0.39352, 0.71954, 0.39583, 0.71954, 0.39583, 0.71954, 0.39352, 0.71954, 0.39583, 0.71954, 0.39583, 0.7176, 0.39352, 0.71954, 0.39352, 0.7234, 0.39352, 0.70793, 0.37269, 0.70019, 0.37731, 0.7118, 0.38194, 0.7234, 0.38194, 0.73114, 0.37731, 0.72147, 0.36574, 0.70986, 0.36343, 0.71954, 0.37269, 0.73114, 0.37269, 0.73694, 0.375, 0.7234, 0.36343, 0.70986, 0.35648, 0.7176, 0.37037, 0.73694, 0.37269, 0.74275, 0.37269, 0.73114, 0.3588, 0.71954, 0.35648, 0.72534, 0.36806, 0.73501, 0.37037, 0.73888, 0.37269, 0.72921, 0.36806, 0.71567, 0.35648, 0.7176, 0.36343, 0.73501, 0.37269, 0.74468, 0.37037, 0.74468, 0.36574, 0.73114, 0.34954, 9
0.41393, 0.625, 0.41586, 0.625, 0.41586, 0.62269, 0.41779, 0.62269, 0.41586, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41779, 0.62269, 0.41973, 0.62037, 0.41779, 0.62037, 0.41779, 0.62037, 0.41779, 0.62037, 0.41586, 0.62037, 0.41006, 0.62037, 0.39652, 0.61806, 0.39265, 0.61111, 0.38878, 0.60185, 0.38298, 0.59722, 0.37524, 0.62269, 0.37524, 0.62037, 0.37524, 0.59954, 0.36944, 0.60185, 0.35783, 0.6088, 0.34816, 0.60185, 0.34429, 0.58565, 0.34043, 0.5787, 0.34043, 0.58102, 0.34623, 0.58565, 0.34043, 0.60185, 0.34236, 0.61111, 0.34043, 0.60648, 0.35397, 0.58565, 0.35203, 0.58333, 0.35397, 0.58565, 0.35783, 0.59259, 0.34816, 0.6088, 0.34816, 0.61111, 0.34429, 0.59954, 0.34429, 0.58333, 0.34816, 0.58102, 0.34816, 0.59028, 0.33849, 0.6088, 0.34429, 0.61574, 9
0.39845, 0.63426, 0.39845, 0.63426, 0.40039, 0.63426, 0.40039, 0.63426, 0.40039, 0.63426, 0.40039, 0.63194, 0.40232, 0.63194, 0.40039, 0.63194, 0.40039, 0.63194, 0.40232, 0.63194, 0.40232, 0.63194, 0.40232, 0.63194, 0.40426, 0.63194, 0.40232, 0.62963, 0.40232, 0.62963, 0.40232, 0.63194, 0.40232, 0.62963, 0.40232, 0.62963, 0.39072, 0.64815, 0.38878, 0.65972, 0.38878, 0.65972, 0.39072, 0.64583, 0.40039, 0.62731, 0.39652, 0.62963, 0.38491, 0.63194, 0.37911, 0.62963, 0.37911, 0.62269, 0.38298, 0.61574, 0.37718, 0.61343, 0.37911, 0.61574, 0.38298, 0.62037, 0.37137, 0.62963, 0.36364, 0.63426, 0.3559, 0.62963, 0.3617, 0.61574, 0.34623, 0.6088, 0.34429, 0.61111, 0.3559, 0.61574, 0.34623, 0.62963, 0.34429, 0.63657, 0.34429, 0.63194, 0.34816, 0.61806, 0.33656, 0.61111, 0.34623, 0.61343, 0.34236, 0.62731, 9
0.75822, 0.62731, 0.75822, 0.63194, 0.75822, 0.63194, 0.75822, 0.61574, 0.75822, 0.62963, 0.75822, 0.625, 0.76015, 0.63426, 0.75629, 0.625, 0.74855, 0.62269, 0.73694, 0.61111, 0.72727, 0.58565, 0.71567, 0.55556, 0.70019, 0.52315, 0.68859, 0.49537, 0.67892, 0.47222, 0.66731, 0.4537, 0.65764, 0.44444, 0.64797, 0.44907, 0.63636, 0.45833, 0.62282, 0.47917, 0.60542, 0.50926, 0.58221, 0.54398, 0.55513, 0.57639, 0.53772, 0.60185, 0.52418, 0.62037, 0.51257, 0.63889, 0.51064, 0.64815, 0.50484, 0.65741, 0.50097, 0.66435, 0.4971, 0.65972, 0.48549, 0.64583, 0.47002, 0.62269, 0.45841, 0.59028, 0.44487, 0.5625, 0.42747, 0.53472, 0.41199, 0.50926, 0.39652, 0.48611, 0.38491, 0.46528, 0.37524, 0.4537, 0.3675, 0.44676, 0.36364, 0.44444, 0.35977, 0.44907, 0.35397, 0.45833, 0.34043, 0.47454, 0.32302, 0.49769, 10
0.90329, 0.68056, 0.90135, 0.68056, 0.90135, 0.68287, 0.89749, 0.67824, 0.85493, 0.64815, 0.83172, 0.60648, 0.81625, 0.55556, 0.80851, 0.49769, 0.80464, 0.46991, 0.80077, 0.46759, 0.78917, 0.47917, 0.75822, 0.52546, 0.71567, 0.59028, 0.67698, 0.65509, 0.6441, 0.7037, 0.63056, 0.71991, 0.62863, 0.72222, 0.62089, 0.72454, 0.59961, 0.68981, 0.56286, 0.63889, 0.52998, 0.55787, 0.4971, 0.49074, 0.47582, 0.44213, 0.46422, 0.43519, 0.46035, 0.4375, 0.45261, 0.44444, 0.42553, 0.49769, 0.39072, 0.58102, 0.36364, 0.65741, 0.35397, 0.71065, 0.34623, 0.74074, 0.33849, 0.76157, 0.33269, 0.76389, 0.32495, 0.75694, 0.29787, 0.70139, 0.26692, 0.6088, 0.25145, 0.53704, 0.22824, 0.48843, 0.20309, 0.46991, 0.20116, 0.47454, 0.19729, 0.48148, 0.17988, 0.50231, 0.15861, 0.56019, 0.13346, 0.65278, 0.11992, 0.72685, 10
0.15474, 0.43287, 0.15861, 0.43519, 0.16634, 0.43981, 0.17795, 0.44676, 0.19149, 0.45139, 0.21277, 0.47454, 0.22437, 0.52315, 0.25532, 0.57176, 0.29594, 0.62269, 0.33462, 0.6713, 0.35977, 0.69676, 0.36944, 0.70139, 0.37331, 0.7037, 0.38104, 0.70833, 0.40426, 0.70139, 0.4294, 0.6713, 0.44874, 0.62731, 0.46422, 0.58796, 0.48162, 0.54861, 0.49903, 0.51157, 0.51644, 0.48148, 0.53385, 0.45602, 0.54352, 0.43981, 0.54739, 0.42824, 0.54545, 0.42361, 0.54739, 0.42593, 0.55899, 0.44213, 0.5764, 0.47454, 0.59381, 0.52083, 0.61315, 0.56944, 0.64217, 0.61343, 0.67698, 0.64815, 0.71373, 0.6713, 0.73888, 0.6875, 0.75242, 0.69213, 0.75629, 0.68981, 0.75822, 0.68519, 0.76209, 0.67824, 0.76983, 0.66667, 0.78337, 0.65046, 0.80077, 0.62963, 0.81625, 0.60185, 0.83946, 0.56019, 0.86267, 0.56019, 0.88395, 0.52778, 10
